"date","parameter","bob_mean","bob_median","bob_lower","bob_upper","bob_Rhat","sm_mean","sm_median","sm_lower","sm_upper","sm_Rhat"
2024-09-17,"K600",41.1871912766811,40.7671283185074,33.3713158174222,51.3795989100062,1.00054364663279,40.9894028769823,40.7610564690178,31.905837657591,51.9624584848641,1.00090791373683
2024-09-18,"K600",42.964250094454,42.0916555575453,34.3936252447643,56.0123996300264,1.00376379816369,42.837068853597,42.0860048479195,32.5558725540914,57.0519641233982,0.999558322778959
2024-09-19,"K600",41.9162898360833,41.5827577220708,34.7417693949473,50.9028889715648,1.00235460132856,46.1204470281386,45.8300265303341,36.7929959205737,57.7118441548393,0.999465967300722
2024-09-20,"K600",43.7745627730804,43.2068472200684,36.0022896763371,54.631186850004,1.00302699437898,47.1652369513796,46.6104899208628,36.7778201689946,60.3502724802792,1.00002074623271
2024-09-21,"K600",40.8816118370031,40.5790066448992,33.5841697031397,49.336282521965,1.00105256299299,43.1742164496589,42.8579308838852,34.2619473862099,53.7845067120104,1.00020896122056
2024-09-22,"K600",39.5348196896208,39.3863062682102,32.1982549783395,47.7766844315623,1.00335144317894,40.4929607618172,40.205145775626,31.7638264485387,50.7824137694628,1.00001211793371
2024-09-23,"K600",40.6877124778953,40.3882144115384,33.183291138982,49.3093127613709,1.00228238973194,41.9845902567879,41.650173839146,33.3131069529792,52.6178172406072,1.00062324323982
2024-09-24,"K600",37.3717660816703,37.437497715279,30.3353879767335,44.2411026810713,1.0016993302895,36.9814006295076,37.1376026190417,28.5074462673483,45.2685828977532,1.0012197113579
2024-09-25,"K600",36.8934613437856,37.0328076064004,29.672419335208,43.7500858013746,1.00016753620008,36.333830489931,36.3050745446224,28.4075616568231,44.5871392394083,1.00166508576811
2024-09-26,"K600",40.5583785588267,40.3297086405634,33.0695826919564,48.9436057636919,1.00058183966771,41.2651774221135,40.9463621763847,32.1247273445088,51.8545331850168,1.00189502591082
2024-09-27,"K600",38.9159013498066,38.8318484420239,31.7031506248942,46.5530183967029,0.999326337454297,38.8686914587405,38.8029436191384,30.5808765156966,47.9180165010297,1.0008562080317
2024-09-28,"K600",38.1955349672126,38.235147041522,31.0094667536348,45.6587063604186,1.00064178025611,38.2128898238037,38.0976127956284,30.1054914499059,46.9049876837942,1.00162911023187
2024-09-29,"K600",36.432803186147,36.4874041580039,29.1178082064201,43.8261820900149,1.00133285663013,35.5637061834443,35.6511235173292,27.4014538970179,43.8176707156324,1.00618213912898
2024-09-30,"K600",40.9948829329608,40.6864885543426,33.9125698542312,50.1186971837012,1.0013125113715,41.7112559612411,41.404241879052,33.0785148496148,51.5806094466613,1.00039065961166
